Node1	Node2	P_value	Adj_p_value	Fisher_p_value	zt_pois_cdf	Raw_co_occurrence	Expansion
HSPA5	hiv protease inhibitors/pharmacology	0	0	0.006369427	0.704306703	1	4
HSPA5	ovarian neoplasms/drug therapy	0	0	0.006369427	0.704306703	1	4
HSPA5	saquinavir/antagonists & inhibitors	0	0	0.006369427	0.704306703	1	4
IFNG	antigens cd/metabolism	0	0	0.006369427	0.704306703	1	4
IFNG	b7-2 antigen/metabolism	0	0	0.006369427	0.704306703	1	4
IFNG	cell differentiation/genetics	0.001280871	0.002261658	0.076433121	0.704306703	1	4
IFNG	cell self renewal	8.27E-14	3.68E-13	0.012738854	0.704306703	1	4
IFNG	dendritic cells/metabolism	0	0	0.006369427	0.704306703	1	4
IFNG	deoxyribonucleases/classification	0	0	0.006369427	0.704306703	1	4
IFNG	embryoid bodies/metabolism	0	0	0.006369427	0.704306703	1	4
IFNG	fibroblasts/metabolism	2.80E-10	9.95E-10	0.01910828	0.704306703	1	4
IFNG	histocompatibility antigens class ii/genetics	0	0	0.006369427	0.704306703	1	4
IFNG	human embryonic stem cells/metabolism	0.000526733	0.000975187	0.063694268	0.704306703	1	4
IFNG	immunoglobulins/metabolism	0	0	0.006369427	0.704306703	1	4
IFNG	interferon-gamma/metabolism	3.90E-11	1.48E-10	0.012738854	0.704306703	1	4
IFNG	karyotype	0	0	0.006369427	0.704306703	1	4
IFNG	nuclear proteins/genetics	0	0	0.006369427	0.704306703	1	4
IFNG	teratoma	0	0	0.006369427	0.704306703	1	4
IFNG	trans-activators/genetics	0	0	0.006369427	0.704306703	1	4
IFNG	tumor cells cultured	0.000123433	0.000248409	0.038216561	0.704306703	1	4
IL1B	TNF	2.91E-09	1.60E-08	0.03960396	0.675762622	1	3
IL1B	acetylcysteine/pharmacology	2.45E-06	6.27E-06	0.037971583	0.704306703	1	4
IL1B	antioxidants/pharmacology	0.001403896	0.002464983	0.075208231	0.704306703	1	4
IL1B	apoptosis/genetics	2.11E-15	1.86E-14	0.01980198	0.675762622	1	3
IL1B	caspase inhibitors/pharmacology	0.00024911	0.000490074	0.075208231	0.704306703	1	4
IL1B	cell line tumor	0.000283216	0.000691819	0.089108911	0.675762622	1	3
IL1B	neurons/drug effects	0.002522585	0.00423689	0.099624367	0.704306703	1	4
IL1B	rna small interfering/metabolism	0	0	0.01980198	0.675762622	1	3
JUN	JUND	0	0	0.006369427	0.704306703	1	4
JUN	SMARCA1	0	0	0.006369427	0.704306703	1	4
JUN	SMARCA2	0	0	0.006369427	0.704306703	1	4
JUN	SMARCA4	0	0	0.006369427	0.704306703	1	4
JUN	SOX3	0	0	0.006369427	0.704306703	1	4
JUN	cell differentiation/genetics	0.000706707	0.001289602	0.076433121	0.704306703	1	4
JUN	chromatin/genetics	0	0	0.006369427	0.704306703	1	4
JUN	dna helicases/genetics	0	0	0.006369427	0.704306703	1	4
JUN	foot deformities congenital/genetics	0	0	0.006369427	0.704306703	1	4
JUN	fos-related antigen-2/biosynthesis	0	0	0.006369427	0.704306703	1	4
JUN	hek293 cells	5.37E-09	1.73E-08	0.025477707	0.704306703	1	4
JUN	heterozygote	0	0	0.012738854	0.704306703	1	4
JUN	human embryonic stem cells/metabolism	0.000267552	0.000516202	0.063694268	0.704306703	1	4
JUN	hypotrichosis/genetics	0	0	0.006369427	0.704306703	1	4
JUN	mutation missense	2.67E-05	5.94E-05	0.038216561	0.704306703	1	4
JUN	neural stem cells/metabolism	1.65E-07	4.74E-07	0.044585987	0.704306703	1	4
JUND	SMARCA1	0	0	0.006369427	0.704306703	1	4
JUND	SMARCA2	0	0	0.006369427	0.704306703	1	4
JUND	SMARCA4	0	0	0.006369427	0.704306703	1	4
JUND	SOX3	0	0	0.006369427	0.704306703	1	4
JUND	cell differentiation/genetics	0.000706707	0.001289602	0.076433121	0.704306703	1	4
JUND	chromatin/genetics	0	0	0.006369427	0.704306703	1	4
JUND	dna helicases/genetics	0	0	0.006369427	0.704306703	1	4
JUND	foot deformities congenital/genetics	0	0	0.006369427	0.704306703	1	4
JUND	fos-related antigen-2/biosynthesis	0	0	0.006369427	0.704306703	1	4
JUND	hek293 cells	5.37E-09	1.73E-08	0.025477707	0.704306703	1	4
JUND	heterozygote	0	0	0.012738854	0.704306703	1	4
JUND	human embryonic stem cells/metabolism	0.000267552	0.000516202	0.063694268	0.704306703	1	4
JUND	hypotrichosis/genetics	0	0	0.006369427	0.704306703	1	4
JUND	mutation missense	2.67E-05	5.94E-05	0.038216561	0.704306703	1	4
JUND	neural stem cells/metabolism	1.65E-07	4.74E-07	0.044585987	0.704306703	1	4
KLF7	OSMR	0	0	0.006369427	0.704306703	1	4
KLF7	STAT5A	0	0	0.006369427	0.704306703	1	4
KLF7	cell line	0.006017887	0.009499708	0.229299363	0.704306703	1	4
KLF7	crispr-cas systems/genetics	0	0	0.01910828	0.704306703	1	4
KLF7	homologous recombination	0	0	0.006369427	0.704306703	1	4
KLF7	homozygote	0	0	0.012738854	0.704306703	1	4
KLF7	human embryonic stem cells/metabolism	1.83E-07	5.22E-07	0.063694268	0.704306703	1	4
KLF7	kruppel-like transcription factors/genetics	0	0	0.006369427	0.704306703	1	4
KLF7	mutation/genetics	8.93E-06	2.09E-05	0.089171975	0.704306703	1	4
KLF7	oncostatin m receptor beta subunit/genetics	0	0	0.006369427	0.704306703	1	4
LRRK2	PTPN2	0.000637846	0.001472587	0.097029703	0.675762622	1	3
LRRK2	axons/metabolism	0.00016364	0.000435454	0.097029703	0.675762622	1	3
LRRK2	cell survival/genetics	0.001260331	0.002752823	0.142634263	0.675762622	1	3
LRRK2	dopaminergic neurons/cytology	1.29E-05	4.17E-05	0.027357535	0.360232201	2	3
LRRK2	genome human	0.003820041	0.009720067	0.083333333	0.684648414	1	0
LRRK2	glucosylceramidase/genetics	0.003820041	0.009720067	0.083333333	0.684648414	1	0
LRRK2	group iii histone deacetylases/genetics	9.38E-06	4.46E-05	0.083333333	0.684648414	1	0
LRRK2	indoles/therapeutic use	7.92E-05	0.000308876	0.083333333	0.684648414	1	0
LRRK2	induced pluripotent stem cells/cytology	0.004050782	0.006574353	0.114807148	0.395836357	2	4
LRRK2	leucine-rich repeat serine-threonine protein kinase-2/genetics	4.63E-07	2.70E-06	0.001138146	0.163189624	3	0
LRRK2	mitochondria/genetics	2.82E-05	8.74E-05	0.061662661	0.360232201	2	3
LRRK2	mitophagy	0.002188494	0.005254595	0.037835699	0.357776018	2	2
LRRK2	mutation	0.001791459	0.003800921	0.067529905	0.155527348	3	3
LRRK2	nerve degeneration/complications	0.002855211	0.007488747	0.083333333	0.684648414	1	0
LRRK2	neural stem cells/cytology	0.00016736	0.000597151	0.016364699	0.371068466	2	0
LRRK2	neurites/metabolism	0.001076908	0.002392471	0.142634263	0.675762622	1	3
LRRK2	neurogenesis	0.000272555	0.000669679	0.097029703	0.675762622	1	3
LRRK2	neuroprotection	0.002855211	0.007488747	0.083333333	0.684648414	1	0
LRRK2	oxidative stress/genetics	3.06E-05	0.000128984	0.083333333	0.684648414	1	0
LRRK2	parkinson disease/complications	3.19E-05	9.80E-05	0.097029703	0.675762622	1	3
LRRK2	parkinson disease/genetics	0.005281053	0.009560996	0.128802483	0.155527348	3	3
LRRK2	phenols/therapeutic use	7.92E-05	0.000308876	0.083333333	0.684648414	1	0
LRRK2	rho gtp-binding proteins/metabolism	0.002855211	0.007488747	0.083333333	0.684648414	1	0
LRRK2	rna interference	0.004757758	0.008726693	0.142634263	0.675762622	1	3
LRRK2	sirolimus/therapeutic use	7.92E-05	0.000308876	0.083333333	0.684648414	1	0
LRRK2	stress physiological	0.000343674	0.000822538	0.097029703	0.675762622	1	3
LRRK2	ubiquinone/therapeutic use	7.92E-05	0.000308876	0.083333333	0.684648414	1	0
MAP1B	NFE2L2	0.000516484	0.001618315	0.05	0.684648414	1	0
MAP1B	PRKCA	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
MAP1B	PRKCB	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
MAP1B	PRKCG	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
MAP1B	PRRT2	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
MAP1B	alpha-synuclein/genetics	0.002113975	0.00440206	0.108910891	0.675762622	1	3
MAP1B	cell differentiation/genetics	0.000276783	0.000677928	0.079207921	0.675762622	1	3
MAP1B	microtubule-associated proteins/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
MAP1B	neurites/metabolism	0.000177032	0.000621894	0.05	0.684648414	1	0
MAP1B	nf-e2-related factor 2/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
MAP1B	parkinson disease/drug therapy	0.0026219	0.006119054	0.071428571	0.6737233	1	2
MAP1B	pluripotent stem cells/metabolism	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
MAP1B	protein kinase c/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
MAP1B	substantia nigra/metabolism	0.000140559	0.000374859	0.069306931	0.675762622	1	3
MAP1LC3B	MUTYH	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MAP1LC3B	MYOG	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MAP1LC3B	OPA1	0.001032726	0.002305124	0.02970297	0.675762622	1	3
MAP1LC3B	PPARGC1A	0.000296412	0.000716663	0.01980198	0.675762622	1	3
MAP1LC3B	RACGAP1	9.99E-05	0.00027557	0.01980198	0.675762622	1	3
MAP1LC3B	SLC25A4	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MAP1LC3B	SOD1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MAP1LC3B	SOD2	0.000338715	0.000811561	0.01980198	0.675762622	1	3
MAP1LC3B	SQSTM1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MAP1LC3B	UTRN	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MAP1LC3B	VDAC1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MAP1LC3B	amyotrophic lateral sclerosis/genetics	0.003526076	0.006899146	0.04950495	0.675762622	1	3
MAP1LC3B	dna-binding proteins/genetics	0.002534175	0.005164561	0.04950495	0.675762622	1	3
MAP1LC3B	mutation missense	0.002041425	0.003496484	0.038216561	0.704306703	1	4
MAP1LC3B	neuromuscular junction/genetics	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MAPK3	adenosine triphosphate/metabolism	0.002917059	0.00587238	0.158415842	0.675762622	1	3
MAPK3	caspase 2/metabolism	0	0	0.00990099	0.675762622	1	3
MAPK3	cell survival/drug effects	7.67E-05	0.000224774	0.089108911	0.675762622	1	3
MAPK3	mitochondria/drug effects	0.000719038	0.001650244	0.148514851	0.675762622	1	3
MAPK3	t-2 toxin/toxicity	0	0	0.00990099	0.675762622	1	3
MAPK3	u937 cells	0	0	0.01980198	0.675762622	1	3
MAPK8	PARP1	0.000963614	0.002168629	0.078019802	0.675762622	1	3
MAPK8	adenosine triphosphate/analogs & derivatives	3.72E-09	2.03E-08	0.039405941	0.675762622	1	3
MAPK8	apoptosis	0.003195337	0.006365555	0.134455446	0.675762622	1	3
MAPK8	caspase 2/metabolism	0	0	0.01980198	0.675762622	1	3
MAPK8	endothelial cells/drug effects	1.94E-09	1.09E-08	0.039405941	0.675762622	1	3
MAPK8	mitogen-activated protein kinase 1/metabolism	1.55E-15	1.39E-14	0.01980198	0.675762622	1	3
MAPK8	u937 cells	1.94E-09	1.09E-08	0.039405941	0.675762622	1	3
MAPT	alleles	2.87E-09	2.95E-08	0.033333333	0.684648414	1	0
MAPT	axonal transport	8.24E-06	4.01E-05	0.05	0.684648414	1	0
MAPT	cell differentiation/genetics	0.003930343	0.009647206	0.112903226	0.682254817	1	1
MAPT	cells cultured	0.002938736	0.005909467	0.138613861	0.675762622	1	3
MAPT	dopaminergic neurons/cytology	0.003888338	0.009832662	0.1	0.684648414	1	0
MAPT	exons	1.10E-12	1.72E-11	0.016666667	0.684648414	1	0
MAPT	gene expression	1.10E-12	1.72E-11	0.016666667	0.684648414	1	0
MAPT	genetic variation	1.10E-12	1.72E-11	0.016666667	0.684648414	1	0
MAPT	haplotypes	1.10E-12	1.72E-11	0.016666667	0.684648414	1	0
MAPT	induced pluripotent stem cells/cytology	0.001229411	0.002689598	0.138613861	0.675762622	1	3
MAPT	protein isoforms	1.10E-12	1.72E-11	0.016666667	0.684648414	1	0
MAPT	tau proteins/genetics	1.10E-12	1.72E-11	0.016666667	0.684648414	1	0
MEF2C	alpha-synuclein/genetics	6.78E-05	0.000201479	0.108910891	0.675762622	1	3
MEF2C	gene-environment interaction	2.75E-08	2.37E-07	0.033333333	0.684648414	1	0
MEF2C	induced pluripotent stem cells/metabolism	0.004612969	0.008547444	0.247524752	0.675762622	1	3
MEF2C	mitochondria/drug effects	0.001301311	0.002833809	0.148514851	0.675762622	1	3
MEF2C	mutation/drug effects	0	0	0.016666667	0.684648414	1	0
MEF2C	neurons/metabolism	0.000116202	0.00043274	0.1	0.684648414	1	0
MEF2C	oxidative stress	0.000384227	0.001258898	0.083333333	0.684648414	1	0
MEF2C	paraquat/toxicity	0	0	0.016666667	0.684648414	1	0
MEF2C	parkinson disease/genetics	0.002055472	0.003515912	0.197452229	0.704306703	1	4
MEF2C	reactive nitrogen species/metabolism	0	0	0.016666667	0.684648414	1	0
MEF2C	substantia nigra/metabolism	0.003207978	0.008376387	0.116666667	0.684648414	1	0
MFN2	PRKN	0.001385952	0.00300851	0.138613861	0.675762622	1	3
MFN2	cytosol/metabolism	4.98E-06	2.54E-05	0.05	0.684648414	1	0
MFN2	endoplasmic reticulum/metabolism	1.80E-06	9.65E-06	0.033333333	0.684648414	1	0
MFN2	fibroblasts	1.91E-08	1.70E-07	0.033333333	0.684648414	1	0
MFN2	gene expression regulation	4.74E-05	0.000192743	0.05	0.684648414	1	0
MFN2	gtp phosphohydrolases/biosynthesis	1.71E-14	3.53E-13	0.016666667	0.684648414	1	0
MFN2	induced pluripotent stem cells/metabolism	0.001362755	0.00239749	0.165605096	0.704306703	1	4
MFN2	mitophagy/genetics	8.36E-05	0.000322646	0.066666667	0.684648414	1	0
MFN2	parkinson disease/genetics	0.004840196	0.007777901	0.197452229	0.704306703	1	4
MFN2	ubiquitin-protein ligases/genetics	3.07E-05	9.44E-05	0.089108911	0.675762622	1	3
MMP2	PARK7	0.000683797	0.001250632	0.050465458	0.704306703	1	4
MMP2	apoptosis/genetics	0.000357584	0.000855265	0.039405941	0.675762622	1	3
MMP2	autophagy-related protein 7/genetics	8.94E-06	2.93E-05	0.01980198	0.675762622	1	3
MMP2	caspase 3/metabolism	0.002534175	0.005164561	0.039405941	0.675762622	1	3
MMP2	caspase 9/metabolism	0.002534175	0.005164561	0.039405941	0.675762622	1	3
MMP2	endoplasmic reticulum/metabolism	0.004649927	0.007487095	0.062877674	0.704306703	1	4
MMP2	membrane proteins/genetics	0.000436312	0.001030003	0.039405941	0.675762622	1	3
MMP2	microtubule-associated proteins/metabolism	8.94E-06	2.93E-05	0.01980198	0.675762622	1	3
MMP2	mitochondrial proteins/genetics	0.002998582	0.004964356	0.062877674	0.704306703	1	4
MMP2	mitophagy/genetics	0.002083755	0.003563209	0.062877674	0.704306703	1	4
MMP2	muscle development/genetics	8.94E-06	2.93E-05	0.01980198	0.675762622	1	3
MMP2	muscle skeletal/metabolism	8.94E-06	2.93E-05	0.01980198	0.675762622	1	3
MMP2	myoblasts/cytology	8.94E-06	2.93E-05	0.01980198	0.675762622	1	3
MMP2	oxidative stress/genetics	0.000183134	0.000484371	0.039405941	0.675762622	1	3
MSX1	cell line	0.000310442	0.000595486	0.229299363	0.704306703	1	4
MSX1	crispr-cas systems/genetics	0	0	0.01910828	0.704306703	1	4
MSX1	human embryonic stem cells	0	0	0.025477707	0.704306703	1	4
MSX1	msx1 transcription factor/genetics	0	0	0.006369427	0.704306703	1	4
MSX1	mutation	4.03E-05	8.77E-05	0.210191083	0.704306703	1	4
MSX1	odontogenesis/genetics	0	0	0.006369427	0.704306703	1	4
MUTYH	MYOG	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MUTYH	OPA1	0.001032726	0.002305124	0.02970297	0.675762622	1	3
MUTYH	PPARGC1A	0.000296412	0.000716663	0.01980198	0.675762622	1	3
MUTYH	RACGAP1	9.99E-05	0.00027557	0.01980198	0.675762622	1	3
MUTYH	SLC25A4	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MUTYH	SOD1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MUTYH	SOD2	0.000338715	0.000811561	0.01980198	0.675762622	1	3
MUTYH	SQSTM1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MUTYH	UTRN	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MUTYH	VDAC1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MUTYH	amyotrophic lateral sclerosis/genetics	0.003526076	0.006899146	0.04950495	0.675762622	1	3
MUTYH	dna-binding proteins/genetics	0.002534175	0.005164561	0.04950495	0.675762622	1	3
MUTYH	mutation missense	0.002041425	0.003496484	0.038216561	0.704306703	1	4
MUTYH	neuromuscular junction/genetics	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MYOG	OPA1	0.001032726	0.002305124	0.02970297	0.675762622	1	3
MYOG	PPARGC1A	0.000296412	0.000716663	0.01980198	0.675762622	1	3
MYOG	RACGAP1	9.99E-05	0.00027557	0.01980198	0.675762622	1	3
MYOG	SLC25A4	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MYOG	SOD1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MYOG	SOD2	0.000338715	0.000811561	0.01980198	0.675762622	1	3
MYOG	SQSTM1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MYOG	UTRN	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MYOG	VDAC1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
MYOG	amyotrophic lateral sclerosis/genetics	0.003526076	0.006899146	0.04950495	0.675762622	1	3
MYOG	dna-binding proteins/genetics	0.002534175	0.005164561	0.04950495	0.675762622	1	3
MYOG	mutation missense	0.002041425	0.003496484	0.038216561	0.704306703	1	4
MYOG	neuromuscular junction/genetics	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
NAMPT	NMRK1	1.11E-16	2.61E-15	0.016666667	0.684648414	1	0
NAMPT	autophagy	1.11E-16	2.61E-15	0.016666667	0.684648414	1	0
NAMPT	dopaminergic neurons/metabolism	0.004641712	0.008570101	0.207920792	0.675762622	1	3
NAMPT	endoplasmic reticulum stress	1.11E-16	2.61E-15	0.016666667	0.684648414	1	0
NAMPT	glucosylceramidase/metabolism	1.11E-16	2.61E-15	0.016666667	0.684648414	1	0
NAMPT	induced pluripotent stem cells/pathology	4.80E-09	4.74E-08	0.033333333	0.684648414	1	0
NAMPT	mitochondrial dynamics	1.11E-16	2.61E-15	0.016666667	0.684648414	1	0
NAMPT	nad/metabolism	1.11E-16	2.61E-15	0.016666667	0.684648414	1	0
NAMPT	niacinamide/analogs & derivatives	1.11E-16	2.61E-15	0.016666667	0.684648414	1	0
NAMPT	parkinson disease/pathology	0.002834813	0.006457452	0.1	0.6737233	1	2
NAMPT	pyridinium compounds	1.11E-16	2.61E-15	0.016666667	0.684648414	1	0
NEUROG3	basic helix-loop-helix transcription factors/chemistry	0	0	0.006369427	0.704306703	1	4
NEUROG3	cell line	0.006017887	0.009499708	0.229299363	0.704306703	1	4
NEUROG3	diarrhea/congenital	0	0	0.006369427	0.704306703	1	4
NEUROG3	human embryonic stem cells/metabolism	1.83E-07	5.22E-07	0.063694268	0.704306703	1	4
NEUROG3	intestinal mucosa/cytology	0	0	0.006369427	0.704306703	1	4
NEUROG3	malabsorption syndromes/genetics	0	0	0.006369427	0.704306703	1	4
NEUROG3	mutation	0.001693004	0.0029282	0.210191083	0.704306703	1	4
NEUROG3	nerve tissue proteins/chemistry	0	0	0.006369427	0.704306703	1	4
NEUROG3	organoids/cytology	0	0	0.006369427	0.704306703	1	4
NEUROG3	pancreas/cytology	0	0	0.006369427	0.704306703	1	4
NFE2L2	PRKCA	0.000516484	0.001618315	0.05	0.684648414	1	0
NFE2L2	PRKCB	0.000516484	0.001618315	0.05	0.684648414	1	0
NFE2L2	PRKCG	0.000516484	0.001618315	0.05	0.684648414	1	0
NFE2L2	PRRT2	0.000516484	0.001618315	0.05	0.684648414	1	0
NFE2L2	SNCA	0.001646075	0.003517803	0.056915692	0.360232201	2	3
NFE2L2	alpha-synuclein/metabolism	0.002087697	0.004359002	0.142634263	0.675762622	1	3
NFE2L2	brain/drug effects	0.000133262	0.000485659	0.05	0.684648414	1	0
NFE2L2	carbonyl cyanide m-chlorophenyl hydrazone/pharmacology	0.000133262	0.000485659	0.05	0.684648414	1	0
NFE2L2	cellular reprogramming/drug effects	7.21E-06	3.61E-05	0.05	0.684648414	1	0
NFE2L2	gene expression regulation/drug effects	0.000287566	0.000701815	0.087332733	0.675762622	1	3
NFE2L2	induced pluripotent stem cells/drug effects	0.000698095	0.001606237	0.087332733	0.675762622	1	3
NFE2L2	leupeptins/pharmacology	7.21E-06	3.61E-05	0.05	0.684648414	1	0
NFE2L2	lewy bodies/metabolism	0.000133262	0.000485659	0.05	0.684648414	1	0
NFE2L2	microtubule-associated proteins/genetics	0.000516484	0.001618315	0.05	0.684648414	1	0
NFE2L2	mitochondrial turnover/drug effects	0.000133262	0.000485659	0.05	0.684648414	1	0
NFE2L2	neurites/metabolism	9.04E-05	0.000252296	0.087332733	0.675762622	1	3
NFE2L2	neurons/drug effects	0.001266578	0.002761485	0.115271527	0.675762622	1	3
NFE2L2	neuroprotective agents/pharmacology	0.005270168	0.009542876	0.142634263	0.675762622	1	3
NFE2L2	nf-e2-related factor 2/genetics	0.000516484	0.001618315	0.05	0.684648414	1	0
NFE2L2	nf-e2-related factor 2/metabolism	0.000133262	0.000485659	0.05	0.684648414	1	0
NFE2L2	oxidative stress/drug effects	0.00161738	0.004554729	0.016364699	0.371068466	2	0
NFE2L2	parkinson disease/drug therapy	0.00081334	0.002469004	0.016364699	0.371068466	2	0
NFE2L2	phenanthrenes/pharmacology	7.21E-06	3.61E-05	0.05	0.684648414	1	0
NFE2L2	pluripotent stem cells/metabolism	0.000516484	0.001618315	0.05	0.684648414	1	0
NFE2L2	postmortem changes	0.000133262	0.000485659	0.05	0.684648414	1	0
NFE2L2	protein kinase c/genetics	0.000516484	0.001618315	0.05	0.684648414	1	0
NFE2L2	substantia nigra/metabolism	0.002927373	0.004852165	0.128668742	0.704306703	1	4
NFKB1	TNF	2.40E-05	0.000102874	0.033333333	0.684648414	1	0
NFKB1	adenosine triphosphate/metabolism	0.000261865	0.000890819	0.05	0.684648414	1	0
NFKB1	alpha-synuclein/metabolism	0.001714637	0.004737263	0.083333333	0.684648414	1	0
NFKB1	antigen presentation	5.11E-10	5.58E-09	0.016666667	0.684648414	1	0
NFKB1	astrocytes/immunology	5.11E-10	5.58E-09	0.016666667	0.684648414	1	0
NFKB1	cell membrane/metabolism	5.11E-10	5.58E-09	0.016666667	0.684648414	1	0
NFKB1	cell respiration	3.17E-05	0.000131129	0.033333333	0.684648414	1	0
NFKB1	cholesterol/metabolism	1.89E-05	5.98E-05	0.058811881	0.675762622	1	3
NFKB1	cytochrome c group/metabolism	0.000622423	0.001439419	0.087332733	0.675762622	1	3
NFKB1	endothelial cells/drug effects	9.31E-06	3.04E-05	0.058811881	0.675762622	1	3
NFKB1	etoposide/pharmacology	6.34E-08	2.96E-07	0.02970297	0.675762622	1	3
NFKB1	fas receptor/metabolism	6.34E-08	2.96E-07	0.02970297	0.675762622	1	3
NFKB1	hela cells	6.34E-08	2.96E-07	0.02970297	0.675762622	1	3
NFKB1	hla-drb1 chains/chemistry	5.11E-10	5.58E-09	0.016666667	0.684648414	1	0
NFKB1	inflammation mediators/metabolism	5.11E-10	5.58E-09	0.016666667	0.684648414	1	0
NFKB1	jurkat cells	6.34E-08	2.96E-07	0.02970297	0.675762622	1	3
NFKB1	mitomycin/pharmacology	6.34E-08	2.96E-07	0.02970297	0.675762622	1	3
NFKB1	nucleic acid synthesis inhibitors/pharmacology	6.34E-08	2.96E-07	0.02970297	0.675762622	1	3
NFKB1	parkinson disease/pathology	0.004951673	0.007951746	0.128668742	0.704306703	1	4
NFKB1	staurosporine/pharmacology	0.000125229	0.000338197	0.058811881	0.675762622	1	3
NFKB1	tumor necrosis factor-alpha/metabolism	5.11E-10	5.58E-09	0.016666667	0.684648414	1	0
NGF	aspartic acid/analogs & derivatives	0	0	0.006369427	0.704306703	1	4
NGF	caspases/metabolism	0.00196392	0.00337502	0.095541401	0.704306703	1	4
NGF	cell division/drug effects	0	0	0.006369427	0.704306703	1	4
NGF	cell survival	2.58E-10	9.20E-10	0.025477707	0.704306703	1	4
NGF	cells cultured	0.005557908	0.008841294	0.152866242	0.704306703	1	4
NGF	mitogen-activated protein kinase 1/metabolism	0	0	0.012738854	0.704306703	1	4
NGF	nerve growth factor/pharmacology	0	0	0.006369427	0.704306703	1	4
NGF	neurites/physiology	0	0	0.006369427	0.704306703	1	4
NGF	superior cervical ganglion/cytology	0	0	0.006369427	0.704306703	1	4
NMRK1	autophagy	1.11E-16	2.61E-15	0.016666667	0.684648414	1	0
NMRK1	dopaminergic neurons/metabolism	0.004641712	0.008570101	0.207920792	0.675762622	1	3
NMRK1	endoplasmic reticulum stress	1.11E-16	2.61E-15	0.016666667	0.684648414	1	0
NMRK1	glucosylceramidase/metabolism	1.11E-16	2.61E-15	0.016666667	0.684648414	1	0
NMRK1	induced pluripotent stem cells/pathology	4.80E-09	4.74E-08	0.033333333	0.684648414	1	0
NMRK1	mitochondrial dynamics	1.11E-16	2.61E-15	0.016666667	0.684648414	1	0
